"Name","cluster"
"MEAE_00024802","2"
"MEAE_00024808","2"
"MEAE_00025069","2"
"MEAE_00025069","2"
"MEAE_00025069","2"
"MEAE_00025069","1"
"MEAE_00025069","1"
"MEAE_00025069","1"
"MEAE_00025391","1"
"MEAE_00025957","2"
"MEAE_00025957","2"
"MEAE_00025957","2"
"MEAE_00025957","2"
"MEAE_00025958","2"
"MEAE_00025958","1"
"MEAE_00025958","1"
"MEAE_00026229","1"
"MEAE_00026229","1"
"MEAE_00026429","2"
"MEAE_00026527","2"
"MEAE_00027098","1"
"MEAE_00027099","1"
"MEAE_00027137","2"
"MEAE_00027277","1"
"MEAE_00027279","1"
"MEAE_00027521","1"
"MEAE_00027631","2"
"MEAE_00027633","2"
"MEAE_00027689","2"
"MEAE_00027689","2"
"MEAE_00027774","2"
"MEAE_00027772","2"
"MEAE_00027774","2"
"MEAE_00027772","2"
"MEAE_00027790","2"
"MEAE_00027794","2"
"MEAE_00027790","1"
"MEAE_00027794","1"
"MEAE_00027790","2"
"MEAE_00027794","2"
"MEAE_00027866","2"
"MEAE_00028178","1"
"MEAE_00028178","2"
"MEAE_00028211","1"
"MEAE_00028211","1"
"MEAE_00028484","2"
"MEAE_00028485","2"
"MEAE_00028488","2"
"MEAE_00028777","1"
"MEAE_00028777","1"
"MEAE_00028777","1"
"MEAE_00028777","1"
"MEAE_00028777","2"
"MEAE_00028777","1"
"MEAE_00028852","1"
"MEAE_00029117","2"
"MEAE_00029118","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","2"
"MEAE_00029239","1"
"MEAE_00029859","2"
"MEAE_00029862","2"
"MEAE_00029885","2"
"MEAE_00029882","2"
"MEAE_00030136","1"
"MEAE_00030145","2"
"MEAE_00030227","2"
"MEAE_00030427","1"
"MEAE_00030455","1"
"MEAE_00030631","2"
"MEAE_00030640","1"
"MEAE_00030640","2"
"MEAE_00030692","2"
"MEAE_00030692","2"
"MEAE_00031117","1"
"MEAE_00031119","1"
"MEAE_00031118","1"
"MEAE_00031122","2"
"MEAE_00031263","2"
"MEAE_00031367","2"
"MEAE_00031549","2"
"MEAE_00031763","1"
"MEAE_00032093","2"
"MEAE_00032093","2"
"MEAE_00032093","2"
"MEAE_00032159","2"
"MEAE_00032158","2"
"MEAE_00032159","2"
"MEAE_00032158","2"
"MEAE_00032398","1"
"MEAE_00032909","1"
"MEAE_00032909","2"
"MEAE_00032961","1"
"MEAE_00033004","2"
"MEAE_00033005","2"
"MEAE_00033004","1"
"MEAE_00033005","1"
"MEAE_00033004","1"
"MEAE_00033005","1"
"MEAE_00033022","2"
"MEAE_00033020","2"
"MEAE_00033219","1"
"MEAE_00033219","2"
"MEAE_00033219","2"
"MEAE_00033219","2"
"MEAE_00033219","2"
"MEAE_00033219","2"
"MEAE_00033295","2"
"MEAE_00033343","1"
"MEAE_00033696","1"
"MEAE_00033780","2"
"MEAE_00033781","2"
"MEAE_00033818","1"
"MEAE_00033818","2"
"MEAE_00033818","1"
"MEAE_00033848","2"
"MEAE_00033860","2"
"MEAE_00033870","2"
"MEAE_00033871","2"
"MEAE_00033937","2"
"MEAE_00033938","2"
"MEAE_00033998","2"
"MEAE_00033999","2"
"MEAE_00034045","2"
"MEAE_00034105","2"
"MEAE_00034177","2"
"MEAE_00034567","2"
"MEAE_00034737","1"
"MEAE_00034764","2"
"MEAE_00034984","1"
"MEAE_00034987","1"
"MEAE_00035084","1"
"MEAE_00035085","1"
"MEAE_00035084","2"
"MEAE_00035085","2"
"MEAE_00035084","2"
"MEAE_00035085","2"
"MEAE_00035084","1"
"MEAE_00035085","1"
"MEAE_00035084","1"
"MEAE_00035085","1"
"MEAE_00035084","2"
"MEAE_00035085","2"
"MEAE_00035084","2"
"MEAE_00035085","2"
"MEAE_00035466","2"
"MEAE_00035467","2"
"MEAE_00035472","1"
"MEAE_00035471","1"
"MEAE_00035579","1"
"MEAE_00035582","2"
"MEAE_00035582","2"
"MEAE_00035584","2"
"MEAE_00035584","1"
"MEAE_00035609","1"
"MEAE_00035626","1"
"MEAE_00035627","1"
"MEAE_00035635","1"
"MEAE_00035635","2"
"MEAE_00035645","2"
"MEAE_00035645","1"
"MEAE_00035645","1"
"MEAE_00035723","1"
"MEAE_00035723","1"
"MEAE_00036057","1"
"MEAE_00036085","1"
"MEAE_00036085","1"
"MEAE_00036217","1"
"MEAE_00036217","1"
"MEAE_00036217","1"
"MEAE_00036256","1"
"MEAE_00036256","1"
"MEAE_00036256","2"
"MEAE_00036257","1"
"MEAE_00036276","2"
"MEAE_00036332","1"
"MEAE_00036338","2"
"MEAE_00036339","2"
"MEAE_00036450","2"
"MEAE_00036450","2"
"MEAE_00036630","2"
"MEAE_00036630","2"
"MEAE_00037258","1"
"MEAE_00037258","1"
"MEAE_00037258","1"
"MEAE_00037258","1"
"MEAE_00037278","1"
"MEAE_00037366","2"
"MEAE_00037366","2"
"MEAE_00037768","2"
"MEAE_00037769","2"
"MEAE_00037973","1"
"MEAE_00037977","1"
"MEAE_00038083","2"
"MEAE_00038099","1"
"MEAE_00038157","1"
"MEAE_00038157","2"
"MEAE_00038157","1"
"MEAE_00038500","1"
"MEAE_00038723","2"
"MEAE_00038723","2"
"MEAE_00038917","2"
"MEAE_00038924","2"
"MEAE_00039017","1"
"MEAE_00039114","2"
"MEAE_00039364","2"
"MEAE_00039438","1"
"MEAE_00039438","1"
"MEAE_00039438","2"
"MEAE_00039439","2"
"MEAE_00039593","1"
"MEAE_00039593","1"
"MEAE_00039636","1"
"MEAE_00039669","2"
"MEAE_00039721","2"
"MEAE_00040203","1"
"MEAE_00040209","2"
"MEAE_00040417","2"
"MEAE_00040422","1"
"MEAE_00040422","1"
"MEAE_00040570","2"
"MEAE_00040581","2"
"MEAE_00040580","2"
"MEAE_00040595","2"
"MEAE_00040594","2"
"MEAE_00040622","2"
"MEAE_00040623","2"
"MEAE_00040622","2"
"MEAE_00040623","2"
"MEAE_00040715","2"
"MEAE_00041079","2"
"MEAE_00041080","2"
"MEAE_00041206","1"
"MEAE_00041206","2"
"MEAE_00041207","1"
"MEAE_00041468","2"
"MEAE_00041467","2"
"MEAE_00041529","2"
"MEAE_00041529","2"
"MEAE_00041781","1"
"MEAE_00041802","1"
"MEAE_00041823","2"
"MEAE_00041947","2"
"MEAE_00041947","1"
"MEAE_00041947","1"
"MEAE_00041947","2"
"MEAE_00042020","1"
"MEAE_00042019","1"
"MEAE_00042187","2"
"MEAE_00042189","2"
"MEAE_00042197","1"
"MEAE_00042196","1"
"MEAE_00042219","2"
"MEAE_00042233","2"
"MEAE_00042231","2"
"MEAE_00042369","2"
"MEAE_00042370","2"
"MEAE_00042369","2"
"MEAE_00042369","2"
"MEAE_00042369","2"
"MEAE_00042508","2"
"MEAE_00042574","1"
"MEAE_00042574","2"
"MEAE_00042574","2"
"MEAE_00042574","1"
"MEAE_00042574","1"
"MEAE_00042574","1"
"MEAE_00042574","2"
"MEAE_00042575","1"
"MEAE_00042575","2"
"MEAE_00042576","2"
"MEAE_00042576","2"
"MEAE_00042576","2"
"MEAE_00042576","2"
"MEAE_00042643","1"
"MEAE_00042644","1"
"MEAE_00043159","2"
"MEAE_00043159","2"
"MEAE_00043242","1"
"MEAE_00043242","1"
"MEAE_00043274","2"
"MEAE_00043282","2"
"MEAE_00043336","1"
"MEAE_00043456","2"
"MEAE_00043456","1"
"MEAE_00043457","1"
"MEAE_00043566","1"
"MEAE_00043566","1"
"MEAE_00043566","1"
"MEAE_00043566","1"
"MEAE_00043566","1"
"MEAE_00043566","1"
"MEAE_00043589","1"
"MEAE_00043743","2"
"MEAE_00043744","2"
"MEAE_00043920","2"
"MEAE_00043922","2"
"MEAE_00044003","1"
"MEAE_00044018","2"
"MEAE_00044018","2"
"MEAE_00044018","2"
"MEAE_00044478","2"
"MEAE_00044478","2"
"MEAE_00044478","1"
"MEAE_00044481","1"
"MEAE_00044478","1"
"MEAE_00044478","2"
"MEAE_00044585","1"
"MEAE_00044659","1"
"MEAE_00044683","2"
"MEAE_00044918","2"
"MEAE_00044921","2"
"MEAE_00044940","2"
"MEAE_00044969","1"
"MEAE_00045001","1"
"MEAE_00045003","1"
"MEAE_00045297","2"
"MEAE_00045298","2"
"MEAE_00045468","1"
"MEAE_00045470","1"
"MEAE_00045507","2"
"MEAE_00045508","2"
"MEAE_00045507","2"
"MEAE_00045508","2"
"MEAE_00045519","2"
"MEAE_00045705","2"
"MEAE_00045772","1"
"MEAE_00045830","2"
"MEAE_00045835","1"
"MEAE_00045832","1"
"MEAE_00045835","2"
"MEAE_00045832","2"
"MEAE_00045832","2"
"MEAE_00045832","2"
"MEAE_00046517","1"
"MEAE_00046518","1"
"MEAE_00046629","1"
"MEAE_00046629","1"
"MEAE_00046736","2"
"MEAE_00046737","2"
"MEAE_00046969","1"
"MEAE_00046969","1"
"MEAE_00046969","2"
"MEAE_00046969","1"
"MEAE_00046969","1"
"MEAE_00046970","1"
"MEAE_00046970","1"
"MEAE_00046970","2"
"MEAE_00047093","2"
"MEAE_00047091","2"
"MEAE_00047195","2"
"MEAE_00047242","2"
"MEAE_00047242","2"
"MEAE_00047551","2"
"MEAE_00047619","2"
"MEAE_00047620","2"
"MEAE_00047736","1"
"MEAE_00047740","1"
"MEAE_00047758","1"
"MEAE_00047762","1"
"MEAE_00047839","2"
"MEAE_00048006","1"
"MEAE_00048047","1"
"MEAE_00048047","2"
"MEAE_00048047","1"
"MEAE_00048047","1"
"MEAE_00048047","1"
"MEAE_00048229","2"
"MEAE_00048231","2"
"MEAE_00048229","2"
"MEAE_00048231","2"
"MEAE_00048229","2"
"MEAE_00048231","2"
"MEAE_00048312","2"
"MEAE_00048310","2"
"MEAE_00048439","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048558","2"
"MEAE_00048594","2"
"MEAE_00048593","2"
"MEAE_00048683","2"
"MEAE_00048898","2"
"MEAE_00048908","2"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","2"
"MEAE_00048934","2"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","2"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","1"
"MEAE_00048934","2"
"MEAE_00048934","1"
"MEAE_00048934","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","1"
"MEAE_00048935","1"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","1"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048935","2"
"MEAE_00048945","2"
"MEAE_00049004","1"
"MEAE_00049183","1"
"MEAE_00049204","1"
"MEAE_00049204","1"
"MEAE_00049204","1"
"MEAE_00049741","2"
"MEAE_00049744","2"
"MEAE_00049846","2"
"MEAE_00049845","2"
"MEAE_00049933","2"
"MEAE_00050062","2"
"MEAE_00050062","1"
"MEAE_00050228","1"
"MEAE_00050234","2"
"MEAE_00050286","1"
"MEAE_00050287","1"
"MEAE_00050286","1"
"MEAE_00050297","1"
"MEAE_00050297","1"
"MEAE_00050305","1"
"MEAE_00050471","1"
"MEAE_00050472","1"
"MEAE_00050471","1"
"MEAE_00050472","1"
"MEAE_00050513","2"
"MEAE_00050513","2"
"MEAE_00050710","1"
"MEAE_00050709","1"
"MEAE_00050710","1"
"MEAE_00050709","1"
"MEAE_00050731","2"
"MEAE_00050732","2"
"MEAE_00050731","2"
"MEAE_00050732","2"
"MEAE_00050848","2"
"MEAE_00050855","2"
"MEAE_00051130","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051323","2"
"MEAE_00051507","2"
"MEAE_00051507","1"
"MEAE_00051620","2"
"MEAE_00051689","2"
"MEAE_00051801","1"
"MEAE_00051804","2"
"MEAE_00051803","2"
"MEAE_00051804","2"
"MEAE_00051804","2"
"MEAE_00051804","1"
"MEAE_00051952","1"
"MEAE_00051958","1"
"MEAE_00052046","1"
"MEAE_00052099","2"
"MEAE_00052142","2"
"MEAE_00052163","2"
"MEAE_00052158","2"
"MEAE_00052513","2"
"MEAE_00052541","1"
"MEAE_00052540","1"
"MEAE_00052552","2"
"MEAE_00052553","2"
"MEAE_00052673","2"
"MEAE_00052672","2"
"MEAE_00052673","1"
"MEAE_00052672","1"
"MEAE_00052746","1"
"MEAE_00052900","2"
"MEAE_00052900","1"
"MEAE_00052900","2"
"MEAE_00052900","2"
"MEAE_00052900","2"
"MEAE_00052900","2"
"MEAE_00052900","2"
"MEAE_00052914","2"
"MEAE_00053051","1"
"MEAE_00053054","1"
"MEAE_00053151","1"
"MEAE_00053151","2"
"MEAE_00053153","2"
"MEAE_00053154","2"
"MEAE_00053153","2"
"MEAE_00053154","2"
"MEAE_00053155","1"
"MEAE_00053437","1"
"MEAE_00053456","2"
"MEAE_00053454","2"
"MEAE_00053456","2"
"MEAE_00053454","2"
"MEAE_00053466","2"
"MEAE_00053466","2"
"MEAE_00053536","2"
"MEAE_00053536","2"
"MEAE_00053536","2"
"MEAE_00053536","1"
"MEAE_00053536","1"
"MEAE_00053967","2"
"MEAE_00054361","1"
"MEAE_00054359","1"
"MEAE_00054361","2"
"MEAE_00054359","2"
"MEAE_00054361","1"
"MEAE_00054359","1"
"MEAE_00054361","1"
"MEAE_00054359","1"
"MEAE_00054843","1"
"MEAE_00054940","1"
"MEAE_00054978","2"
"MEAE_00055326","1"
"MEAE_00055327","2"
"MEAE_00055762","1"
"MEAE_00055773","2"
"MEAE_00055775","2"
"MEAE_00055827","1"
"MEAE_00055827","1"
"MEAE_00055827","1"
"MEAE_00055827","2"
"MEAE_00055918","2"
"MEAE_00055918","2"
"MEAE_00056182","1"
"MEAE_00056226","2"
"MEAE_00056265","1"
"MEAE_00056275","2"
"MEAE_00056280","2"
"MEAE_00056281","2"
"MEAE_00056361","2"
"MEAE_00056476","1"
"MEAE_00056476","1"
"MEAE_00056490","1"
